







14-Dec-2017 22:00:50;;Block 1;Wait;0.0010694;0.5;0.50128;blok1
14-Dec-2017 22:00:50;;Block 1;Ask;0.50336;;0.50438;blok1


14-Dec-2017 22:06:26;;Block 1;Wait;0.00088107;0.5;0.50201;blok1;
14-Dec-2017 22:06:26;;Block 1;Ask;0.50403;;10.8469;blok1;1
14-Dec-2017 22:07:08;;Block 1;Wait;0.0010362;0.5;0.50227;blok1;
14-Dec-2017 22:07:08;;Block 1;Ask;0.50432;;16.5692;blok1;jazeker
14-Dec-2017 22:15:14;;Block 1;Wait;0.00070739;0.5;0.50183;blok1;
14-Dec-2017 22:15:14;;Block 1;Ask;0.50395;;3.0746;blok1;ja hoor
